,Date,FIPS,Recip_County,Recip_State,Series_Complete_Pop_Pct,Metro_status
2282,10/22/2021,22001,Acadia Parish,LA,47.4,Metro
2283,10/22/2021,19081,Hancock County,IA,45.1,Non-metro
2284,10/22/2021,48027,Bell County,TX,51.7,Metro
2285,10/22/2021,42105,Potter County,PA,30.2,Non-metro
2286,10/22/2021,21199,Pulaski County,KY,43.9,Non-metro
2287,10/22/2021,72103,Naguabo Municipio,PR,56.6,Metro
2288,10/22/2021,26101,Manistee County,MI,55.5,Non-metro
2289,10/22/2021,30077,Powell County,MT,41.0,Non-metro
2290,10/22/2021,41013,Crook County,OR,45.9,Non-metro
2291,10/22/2021,5053,Grant County,AR,40.8,Metro
2292,10/22/2021,5071,Johnson County,AR,43.9,Non-metro
2293,10/22/2021,39123,Ottawa County,OH,55.9,Non-metro
2294,10/22/2021,45075,Orangeburg County,SC,48.8,Non-metro
2295,10/22/2021,51830,Williamsburg city,VA,38.8,Metro
2297,10/22/2021,28007,Attala County,MS,47.8,Non-metro
2298,10/22/2021,17165,Saline County,IL,39.5,Non-metro
2299,10/22/2021,39019,Carroll County,OH,39.4,Metro
2301,10/22/2021,31007,Banner County,NE,26.3,Non-metro
2302,10/22/2021,22107,Tensas Parish,LA,56.4,Non-metro
2303,10/22/2021,48409,San Patricio County,TX,49.3,Metro
2304,10/22/2021,39097,Madison County,OH,45.4,Metro
2305,10/22/2021,54061,Monongalia County,WV,15.7,Metro
2306,10/22/2021,16041,Franklin County,ID,35.6,Metro
2307,10/22/2021,12099,Palm Beach County,FL,59.7,Metro
2308,10/22/2021,51069,Frederick County,VA,44.0,Metro
2309,10/22/2021,55141,Wood County,WI,55.0,Non-metro
2310,10/22/2021,46053,Gregory County,SD,44.8,Non-metro
2311,10/22/2021,51177,Spotsylvania County,VA,42.0,Metro
2312,10/22/2021,28013,Calhoun County,MS,38.1,Non-metro
2313,10/22/2021,39133,Portage County,OH,51.1,Metro
2314,10/22/2021,47075,Haywood County,TN,45.2,Non-metro
2315,10/22/2021,19095,Iowa County,IA,57.2,Non-metro
2316,10/22/2021,21223,Trimble County,KY,41.1,Metro
2317,10/22/2021,55125,Vilas County,WI,60.8,Non-metro
2318,10/22/2021,31009,Blaine County,NE,22.8,Non-metro
2319,10/22/2021,24033,Prince George's County,MD,62.8,Metro
2320,10/22/2021,48477,Washington County,TX,46.0,Non-metro
2321,10/22/2021,31081,Hamilton County,NE,40.5,Metro
2322,10/22/2021,12053,Hernando County,FL,49.0,Metro
2323,10/22/2021,47049,Fentress County,TN,29.8,Non-metro
2324,10/22/2021,53025,Grant County,WA,49.3,Non-metro
2325,10/22/2021,8107,Routt County,CO,68.1,Non-metro
2326,10/22/2021,1085,Lowndes County,AL,42.0,Metro
2327,10/22/2021,29171,Putnam County,MO,29.9,Non-metro
2328,10/22/2021,32007,Elko County,NV,35.4,Non-metro
2329,10/22/2021,48291,Liberty County,TX,36.5,Metro
2330,10/22/2021,40123,Pontotoc County,OK,45.9,Non-metro
2331,10/22/2021,22117,Washington Parish,LA,37.1,Non-metro
2332,10/22/2021,51161,Roanoke County,VA,47.6,Metro
2333,10/22/2021,24510,Baltimore city,MD,56.4,Metro
2334,10/22/2021,27035,Crow Wing County,MN,50.4,Non-metro
2335,10/22/2021,13063,Clayton County,GA,20.6,Metro
2336,10/22/2021,29197,Schuyler County,MO,25.8,Non-metro
2337,10/22/2021,29001,Adair County,MO,41.1,Non-metro
2338,10/22/2021,31117,McPherson County,NE,12.6,Non-metro
2339,10/22/2021,40147,Washington County,OK,37.7,Non-metro
2340,10/22/2021,47141,Putnam County,TN,45.6,Non-metro
2341,10/22/2021,20093,Kearny County,KS,46.4,Non-metro
2342,10/22/2021,12029,Dixie County,FL,30.9,Non-metro
2343,10/22/2021,5027,Columbia County,AR,42.3,Non-metro
2344,10/22/2021,48423,Smith County,TX,40.6,Metro
2345,10/22/2021,21105,Hickman County,KY,33.3,Non-metro
2346,10/22/2021,13259,Stewart County,GA,18.8,Non-metro
2347,10/22/2021,24047,Worcester County,MD,65.0,Metro
2348,10/22/2021,36109,Tompkins County,NY,71.0,Metro
2350,10/22/2021,19165,Shelby County,IA,54.3,Non-metro
2351,10/22/2021,22047,Iberville Parish,LA,49.6,Metro
2352,10/22/2021,26001,Alcona County,MI,54.1,Non-metro
2353,10/22/2021,21161,Mason County,KY,47.9,Non-metro
2354,10/22/2021,20115,Marion County,KS,42.8,Non-metro
2355,10/22/2021,20173,Sedgwick County,KS,44.7,Metro
2356,10/22/2021,18113,Noble County,IN,35.4,Non-metro
2357,10/22/2021,21235,Whitley County,KY,40.1,Non-metro
2358,10/22/2021,20111,Lyon County,KS,50.6,Non-metro
2359,10/22/2021,26089,Leelanau County,MI,77.3,Non-metro
2360,10/22/2021,49021,Iron County,UT,38.1,Non-metro
2361,10/22/2021,17145,Perry County,IL,36.8,Non-metro
2362,10/22/2021,17133,Monroe County,IL,51.2,Metro
2363,10/22/2021,30093,Silver Bow County,MT,56.2,Non-metro
2364,10/22/2021,40117,Pawnee County,OK,43.8,Metro
2365,10/22/2021,5081,Little River County,AR,34.8,Metro
2366,10/22/2021,13133,Greene County,GA,40.1,Non-metro
2367,10/22/2021,17043,DuPage County,IL,62.1,Metro
2368,10/22/2021,17047,Edwards County,IL,34.4,Non-metro
2369,10/22/2021,48139,Ellis County,TX,46.7,Metro
2370,10/22/2021,1077,Lauderdale County,AL,41.2,Metro
2371,10/22/2021,48223,Hopkins County,TX,35.4,Non-metro
2372,10/22/2021,22113,Vermilion Parish,LA,33.8,Metro
2373,10/22/2021,41019,Douglas County,OR,48.8,Non-metro
2374,10/22/2021,20087,Jefferson County,KS,48.5,Metro
2375,10/22/2021,26161,Washtenaw County,MI,65.7,Metro
2377,10/22/2021,56041,Uinta County,WY,41.5,Non-metro
2378,10/22/2021,48243,Jeff Davis County,TX,47.7,Non-metro
2379,10/22/2021,16011,Bingham County,ID,38.0,Non-metro
2380,10/22/2021,48451,Tom Green County,TX,46.2,Metro
2381,10/22/2021,48077,Clay County,TX,39.7,Metro
2382,10/22/2021,51173,Smyth County,VA,43.5,Non-metro
2383,10/22/2021,5013,Calhoun County,AR,32.7,Non-metro
2384,10/22/2021,21215,Spencer County,KY,29.2,Metro
2385,10/22/2021,47179,Washington County,TN,52.8,Metro
2386,10/22/2021,17079,Jasper County,IL,31.6,Non-metro
2387,10/22/2021,26067,Ionia County,MI,42.5,Non-metro
2388,10/22/2021,29183,St. Charles County,MO,54.6,Metro
2389,10/22/2021,5145,White County,AR,40.2,Non-metro
2390,10/22/2021,51131,Northampton County,VA,64.7,Non-metro
2391,10/22/2021,40003,Alfalfa County,OK,41.5,Non-metro
2392,10/22/2021,54099,Wayne County,WV,30.4,Metro
2393,10/22/2021,8039,Elbert County,CO,32.9,Metro
2394,10/22/2021,29131,Miller County,MO,30.0,Non-metro
2395,10/22/2021,40035,Craig County,OK,46.6,Non-metro
2396,10/22/2021,56023,Lincoln County,WY,35.6,Non-metro
2397,10/22/2021,40139,Texas County,OK,38.3,Non-metro
2398,10/22/2021,22071,Orleans Parish,LA,61.5,Metro
2399,10/22/2021,72051,Dorado Municipio,PR,68.3,Metro
2400,10/22/2021,35059,Union County,NM,25.0,Non-metro
2401,10/22/2021,21171,Monroe County,KY,41.4,Non-metro
2402,10/22/2021,49027,Millard County,UT,36.9,Non-metro
2403,10/22/2021,51730,Petersburg city,VA,33.2,Metro
2404,10/22/2021,26033,Chippewa County,MI,64.0,Non-metro
2405,10/22/2021,42013,Blair County,PA,45.8,Metro
2406,10/22/2021,47187,Williamson County,TN,58.3,Metro
2407,10/22/2021,5063,Independence County,AR,35.5,Non-metro
2408,10/22/2021,36079,Putnam County,NY,65.2,Metro
2409,10/22/2021,40013,Bryan County,OK,37.2,Non-metro
2410,10/22/2021,31185,York County,NE,47.2,Non-metro
2411,10/22/2021,8073,Lincoln County,CO,31.7,Non-metro
2412,10/22/2021,28093,Marshall County,MS,46.8,Metro
2413,10/22/2021,29167,Polk County,MO,35.5,Metro
2415,10/22/2021,55131,Washington County,WI,52.0,Metro
2416,10/22/2021,51143,Pittsylvania County,VA,38.6,Non-metro
2417,10/22/2021,48411,San Saba County,TX,32.1,Non-metro
2418,10/22/2021,2070,Dillingham Census Area,AK,43.4,Non-metro
2419,10/22/2021,16047,Gooding County,ID,34.9,Non-metro
2420,10/22/2021,18007,Benton County,IN,38.3,Metro
2421,10/22/2021,21209,Scott County,KY,58.4,Metro
2422,10/22/2021,23029,Washington County,ME,63.5,Non-metro
2423,10/22/2021,27007,Beltrami County,MN,51.7,Non-metro
2424,10/22/2021,46075,Jones County,SD,62.8,Non-metro
2425,10/22/2021,30027,Fergus County,MT,41.6,Non-metro
2426,10/22/2021,31167,Stanton County,NE,25.0,Non-metro
2427,10/22/2021,6091,Sierra County,CA,0.0,Non-metro
2428,10/22/2021,12077,Liberty County,FL,31.8,Non-metro
2429,10/22/2021,1131,Wilcox County,AL,46.1,Non-metro
2430,10/22/2021,1033,Colbert County,AL,43.1,Metro
2431,10/22/2021,12027,DeSoto County,FL,40.5,Non-metro
2432,10/22/2021,12071,Lee County,FL,55.9,Metro
2433,10/22/2021,38001,Adams County,ND,44.1,Non-metro
2434,10/22/2021,9011,New London County,CT,70.9,Metro
2435,10/22/2021,26139,Ottawa County,MI,52.2,Metro
2436,10/22/2021,47117,Marshall County,TN,37.3,Non-metro
2437,10/22/2021,45009,Bamberg County,SC,45.2,Non-metro
2438,10/22/2021,54045,Logan County,WV,30.3,Non-metro
2439,10/22/2021,29065,Dent County,MO,28.3,Non-metro
2440,10/22/2021,47101,Lewis County,TN,32.1,Non-metro
2441,10/22/2021,21227,Warren County,KY,42.7,Metro
2442,10/22/2021,28115,Pontotoc County,MS,37.6,Non-metro
2443,10/22/2021,6089,Shasta County,CA,42.9,Metro
2444,10/22/2021,13053,Chattahoochee County,GA,99.9,Metro
2445,10/22/2021,13225,Peach County,GA,14.3,Metro
2446,10/22/2021,30087,Rosebud County,MT,72.7,Non-metro
2447,10/22/2021,47137,Pickett County,TN,39.9,Non-metro
2448,10/22/2021,19133,Monona County,IA,49.5,Non-metro
2449,10/22/2021,45057,Lancaster County,SC,38.9,Metro
2450,10/22/2021,21195,Pike County,KY,47.7,Non-metro
2451,10/22/2021,21063,Elliott County,KY,31.1,Non-metro
2452,10/22/2021,48435,Sutton County,TX,39.5,Non-metro
2453,10/22/2021,48437,Swisher County,TX,35.6,Non-metro
2454,10/22/2021,31021,Burt County,NE,52.2,Non-metro
2455,10/22/2021,31109,Lancaster County,NE,59.7,Metro
2456,10/22/2021,26103,Marquette County,MI,59.3,Non-metro
2457,10/22/2021,37199,Yancey County,NC,45.7,Non-metro
2458,10/22/2021,47065,Hamilton County,TN,50.4,Metro
2459,10/22/2021,46103,Pennington County,SD,49.6,Metro
2460,10/22/2021,72039,Ciales Municipio,PR,74.2,Metro
2461,10/22/2021,30109,Wibaux County,MT,25.7,Non-metro
2462,10/22/2021,41003,Benton County,OR,68.3,Metro
2463,10/22/2021,1067,Henry County,AL,39.6,Metro
2464,10/22/2021,31019,Buffalo County,NE,35.9,Non-metro
2465,10/22/2021,13303,Washington County,GA,15.0,Non-metro
2466,10/22/2021,46015,Brule County,SD,45.9,Non-metro
2467,10/22/2021,13249,Schley County,GA,18.1,Non-metro
2468,10/22/2021,53029,Island County,WA,58.8,Non-metro
2469,10/22/2021,26055,Grand Traverse County,MI,62.4,Non-metro
2470,10/22/2021,37191,Wayne County,NC,44.6,Metro
2471,10/22/2021,23017,Oxford County,ME,59.8,Non-metro
2472,10/22/2021,30009,Carbon County,MT,43.5,Metro
2473,10/22/2021,40049,Garvin County,OK,42.0,Non-metro
2474,10/22/2021,46035,Davison County,SD,50.7,Non-metro
2475,10/22/2021,31057,Dundy County,NE,33.5,Non-metro
2476,10/22/2021,27105,Nobles County,MN,51.6,Non-metro
2477,10/22/2021,20053,Ellsworth County,KS,49.6,Non-metro
2478,10/22/2021,12101,Pasco County,FL,52.0,Metro
2479,10/22/2021,30003,Big Horn County,MT,71.2,Non-metro
2480,10/22/2021,47107,McMinn County,TN,35.1,Non-metro
2481,10/22/2021,34021,Mercer County,NJ,60.9,Metro
2482,10/22/2021,40051,Grady County,OK,33.6,Metro
2483,10/22/2021,54091,Taylor County,WV,4.4,Non-metro
2484,10/22/2021,31179,Wayne County,NE,36.9,Non-metro
2485,10/22/2021,48199,Hardin County,TX,33.8,Metro
2486,10/22/2021,39031,Coshocton County,OH,34.8,Non-metro
2487,10/22/2021,39087,Lawrence County,OH,39.1,Metro
2488,10/22/2021,19087,Henry County,IA,48.7,Non-metro
2489,10/22/2021,56009,Converse County,WY,28.8,Non-metro
2490,10/22/2021,20145,Pawnee County,KS,48.2,Non-metro
2491,10/22/2021,1035,Conecuh County,AL,37.0,Non-metro
2492,10/22/2021,17117,Macoupin County,IL,45.2,Metro
2493,10/22/2021,25027,Worcester County,MA,61.0,Metro
2494,10/22/2021,27111,Otter Tail County,MN,43.5,Non-metro
2495,10/22/2021,19041,Clay County,IA,47.5,Non-metro
2496,10/22/2021,42119,Union County,PA,54.2,Non-metro
2497,10/22/2021,48379,Rains County,TX,32.0,Non-metro
2498,10/22/2021,30001,Beaverhead County,MT,48.9,Non-metro
2499,10/22/2021,27045,Fillmore County,MN,59.1,Metro
2500,10/22/2021,55021,Columbia County,WI,60.0,Metro
2501,10/22/2021,72149,Villalba Municipio,PR,79.6,Metro
2502,10/22/2021,8055,Huerfano County,CO,49.0,Non-metro
2503,10/22/2021,48475,Ward County,TX,33.2,Non-metro
2504,10/22/2021,37045,Cleveland County,NC,43.1,Non-metro
2505,10/22/2021,47069,Hardeman County,TN,40.2,Non-metro
2506,10/22/2021,51065,Fluvanna County,VA,56.7,Metro
2507,10/22/2021,31041,Custer County,NE,34.5,Non-metro
2508,10/22/2021,5019,Clark County,AR,44.2,Non-metro
2509,10/22/2021,13243,Randolph County,GA,18.1,Non-metro
2510,10/22/2021,19053,Decatur County,IA,36.8,Non-metro
2511,10/22/2021,21185,Oldham County,KY,54.8,Metro
2512,10/22/2021,42077,Lehigh County,PA,65.6,Metro
2513,10/22/2021,72135,Toa Alta Municipio,PR,61.7,Metro
2514,10/22/2021,55105,Rock County,WI,61.4,Metro
2515,10/22/2021,27087,Mahnomen County,MN,53.6,Non-metro
2516,10/22/2021,29045,Clark County,MO,27.4,Non-metro
2517,10/22/2021,31161,Sheridan County,NE,28.4,Non-metro
2518,10/22/2021,48209,Hays County,TX,54.2,Metro
2519,10/22/2021,42131,Wyoming County,PA,56.0,Metro
2520,10/22/2021,5017,Chicot County,AR,49.5,Non-metro
2521,10/22/2021,18151,Steuben County,IN,44.0,Non-metro
2522,10/22/2021,48467,Van Zandt County,TX,32.9,Non-metro
2523,10/22/2021,54087,Roane County,WV,5.2,Non-metro
2524,10/22/2021,6079,San Luis Obispo County,CA,53.1,Metro
2525,10/22/2021,6075,San Francisco County,CA,74.5,Metro
2526,10/22/2021,48127,Dimmit County,TX,55.8,Non-metro
2527,10/22/2021,17181,Union County,IL,46.4,Non-metro
2528,10/22/2021,55121,Trempealeau County,WI,58.4,Non-metro
2529,10/22/2021,38041,Hettinger County,ND,34.9,Non-metro
2531,10/22/2021,29061,Daviess County,MO,28.9,Non-metro
2532,10/22/2021,8089,Otero County,CO,42.3,Non-metro
2533,10/22/2021,44009,Washington County,RI,70.4,Metro
2534,10/22/2021,31097,Johnson County,NE,49.1,Non-metro
2535,10/22/2021,13055,Chattooga County,GA,14.5,Non-metro
2536,10/22/2021,32011,Eureka County,NV,23.5,Non-metro
2537,10/22/2021,1029,Cleburne County,AL,27.7,Non-metro
2538,10/22/2021,55099,Price County,WI,56.2,Non-metro
2539,10/22/2021,34025,Monmouth County,NJ,60.4,Metro
2540,10/22/2021,16045,Gem County,ID,33.7,Metro
2541,10/22/2021,19013,Black Hawk County,IA,54.1,Metro
2542,10/22/2021,21231,Wayne County,KY,36.7,Non-metro
2543,10/22/2021,40037,Creek County,OK,38.3,Metro
2544,10/22/2021,6055,Napa County,CA,67.5,Metro
2545,10/22/2021,37177,Tyrrell County,NC,43.9,Non-metro
2546,10/22/2021,48207,Haskell County,TX,32.9,Non-metro
2547,10/22/2021,19005,Allamakee County,IA,48.1,Non-metro
2548,10/22/2021,19175,Union County,IA,46.4,Non-metro
2549,10/22/2021,72137,Toa Baja Municipio,PR,68.9,Metro
2550,10/22/2021,20023,Cheyenne County,KS,40.4,Non-metro
2551,10/22/2021,21173,Montgomery County,KY,45.7,Non-metro
2552,10/22/2021,26065,Ingham County,MI,52.3,Metro
2553,10/22/2021,53003,Asotin County,WA,37.3,Metro
2555,10/22/2021,22089,St. Charles Parish,LA,49.2,Metro
2556,10/22/2021,26039,Crawford County,MI,47.4,Non-metro
2557,10/22/2021,47077,Henderson County,TN,37.2,Non-metro
2558,10/22/2021,8003,Alamosa County,CO,49.4,Non-metro
2560,10/22/2021,20131,Nemaha County,KS,48.5,Non-metro
2561,10/22/2021,12091,Okaloosa County,FL,51.8,Metro
2562,10/22/2021,29211,Sullivan County,MO,39.2,Non-metro
2563,10/22/2021,20201,Washington County,KS,47.0,Non-metro
2564,10/22/2021,51685,Manassas Park city,VA,41.6,Metro
2565,10/22/2021,28141,Tishomingo County,MS,34.9,Non-metro
2566,10/22/2021,8093,Park County,CO,43.3,Metro
2567,10/22/2021,48067,Cass County,TX,31.4,Non-metro
2568,10/22/2021,27151,Swift County,MN,50.3,Non-metro
2569,10/22/2021,53009,Clallam County,WA,62.2,Non-metro
2570,10/22/2021,72089,Luquillo Municipio,PR,62.5,Metro
2571,10/22/2021,45039,Fairfield County,SC,48.8,Metro
2572,10/22/2021,8021,Conejos County,CO,42.7,Non-metro
2573,10/22/2021,46065,Hughes County,SD,62.5,Non-metro
2574,10/22/2021,31123,Morrill County,NE,31.2,Non-metro
2575,10/22/2021,19189,Winnebago County,IA,47.6,Non-metro
2576,10/22/2021,29093,Iron County,MO,34.6,Non-metro
2577,10/22/2021,27133,Rock County,MN,46.9,Non-metro
2578,10/22/2021,17111,McHenry County,IL,53.1,Metro
2579,10/22/2021,48397,Rockwall County,TX,51.1,Metro
2580,10/22/2021,49011,Davis County,UT,55.7,Metro
2581,10/22/2021,24003,Anne Arundel County,MD,68.3,Metro
2582,10/22/2021,36069,Ontario County,NY,61.5,Metro
2583,10/22/2021,45027,Clarendon County,SC,41.5,Non-metro
2584,10/22/2021,41057,Tillamook County,OR,59.9,Non-metro
2585,10/22/2021,20061,Geary County,KS,57.9,Non-metro
2586,10/22/2021,8105,Rio Grande County,CO,55.3,Non-metro
2587,10/22/2021,12067,Lafayette County,FL,35.6,Non-metro
2588,10/22/2021,26107,Mecosta County,MI,38.2,Non-metro
2589,10/22/2021,20133,Neosho County,KS,23.7,Non-metro
2590,10/22/2021,28033,DeSoto County,MS,46.6,Metro
2591,10/22/2021,39051,Fulton County,OH,47.3,Metro
2592,10/22/2021,51195,Wise County,VA,41.0,Non-metro
2593,10/22/2021,13057,Cherokee County,GA,29.9,Metro
2594,10/22/2021,40089,McCurtain County,OK,31.4,Non-metro
2595,10/22/2021,72111,Penuelas Municipio,PR,70.6,Metro
2596,10/22/2021,37101,Johnston County,NC,45.3,Metro
2597,10/22/2021,17035,Cumberland County,IL,30.9,Non-metro
2598,10/22/2021,31015,Boyd County,NE,31.4,Non-metro
2599,10/22/2021,20049,Elk County,KS,30.2,Non-metro
2600,10/22/2021,35053,Socorro County,NM,54.2,Non-metro
2601,10/22/2021,54037,Jefferson County,WV,31.7,Metro
2602,10/22/2021,34001,Atlantic County,NJ,57.9,Metro
2603,10/22/2021,21083,Graves County,KY,40.2,Non-metro
2604,10/22/2021,19121,Madison County,IA,48.7,Metro
2605,10/22/2021,5033,Crawford County,AR,40.8,Metro
2606,10/22/2021,45077,Pickens County,SC,41.9,Metro
2607,10/22/2021,12047,Hamilton County,FL,32.5,Non-metro
2608,10/22/2021,20203,Wichita County,KS,45.4,Non-metro
2609,10/22/2021,51590,Danville city,VA,33.4,Non-metro
2610,10/22/2021,37035,Catawba County,NC,48.8,Metro
2611,10/22/2021,72123,Salinas Municipio,PR,68.6,Non-metro
2612,10/22/2021,48215,Hidalgo County,TX,61.3,Metro
2613,10/22/2021,37049,Craven County,NC,53.2,Metro
2614,10/22/2021,27157,Wabasha County,MN,63.7,Metro
2615,10/22/2021,5009,Boone County,AR,33.1,Non-metro
2616,10/22/2021,41025,Harney County,OR,40.9,Non-metro
2617,10/22/2021,72107,Orocovis Municipio,PR,72.0,Metro
2618,10/22/2021,13099,Early County,GA,20.2,Non-metro
2619,10/22/2021,19075,Grundy County,IA,56.1,Metro
2620,10/22/2021,28037,Franklin County,MS,42.7,Non-metro
2621,10/22/2021,4015,Mohave County,AZ,36.1,Metro
2622,10/22/2021,55111,Sauk County,WI,56.8,Non-metro
2623,10/22/2021,17157,Randolph County,IL,39.8,Non-metro
2624,10/22/2021,31159,Seward County,NE,45.4,Metro
2625,10/22/2021,47037,Davidson County,TN,56.8,Metro
2626,10/22/2021,6105,Trinity County,CA,0.0,Non-metro
2627,10/22/2021,53077,Yakima County,WA,53.3,Metro
2628,10/22/2021,33011,Hillsborough County,NH,56.6,Metro
2629,10/22/2021,12079,Madison County,FL,38.7,Non-metro
2630,10/22/2021,17021,Christian County,IL,39.8,Non-metro
2631,10/22/2021,37125,Moore County,NC,51.2,Non-metro
2632,10/22/2021,16039,Elmore County,ID,37.7,Non-metro
2633,10/22/2021,51071,Giles County,VA,41.3,Metro
2634,10/22/2021,30059,Meagher County,MT,45.4,Non-metro
2635,10/22/2021,20077,Harper County,KS,42.3,Non-metro
2636,10/22/2021,55011,Buffalo County,WI,45.4,Non-metro
2637,10/22/2021,48071,Chambers County,TX,40.7,Metro
2638,10/22/2021,48323,Maverick County,TX,69.1,Non-metro
2639,10/22/2021,12033,Escambia County,FL,47.8,Metro
2640,10/22/2021,72141,Utuado Municipio,PR,65.8,Metro
2641,10/22/2021,50025,Windham County,VT,59.4,Non-metro
2642,10/22/2021,8115,Sedgwick County,CO,46.1,Non-metro
2643,10/22/2021,37167,Stanly County,NC,36.6,Non-metro
2644,10/22/2021,27119,Polk County,MN,35.8,Metro
2645,10/22/2021,28055,Issaquena County,MS,32.9,Non-metro
2646,10/22/2021,48413,Schleicher County,TX,39.2,Non-metro
2647,10/22/2021,47159,Smith County,TN,29.0,Metro
2648,10/22/2021,48217,Hill County,TX,36.3,Non-metro
2649,10/22/2021,22011,Beauregard Parish,LA,29.7,Non-metro
2650,10/22/2021,19067,Floyd County,IA,48.5,Non-metro
2651,10/22/2021,21165,Menifee County,KY,41.7,Non-metro
2652,10/22/2021,13143,Haralson County,GA,14.8,Metro
2653,10/22/2021,27051,Grant County,MN,49.1,Non-metro
2654,10/22/2021,8067,La Plata County,CO,63.8,Non-metro
2655,10/22/2021,36101,Steuben County,NY,52.7,Non-metro
2656,10/22/2021,39115,Morgan County,OH,37.4,Non-metro
2657,10/22/2021,47125,Montgomery County,TN,50.0,Metro
2658,10/22/2021,42109,Snyder County,PA,41.8,Non-metro
2659,10/22/2021,38061,Mountrail County,ND,33.7,Non-metro
2660,10/22/2021,51003,Albemarle County,VA,59.3,Metro
2661,10/22/2021,51049,Cumberland County,VA,34.5,Non-metro
2662,10/22/2021,32005,Douglas County,NV,47.2,Non-metro
2663,10/22/2021,39017,Butler County,OH,49.8,Metro
2664,10/22/2021,56045,Weston County,WY,31.8,Non-metro
2665,10/22/2021,16055,Kootenai County,ID,38.0,Metro
2666,10/22/2021,13091,Dodge County,GA,11.2,Non-metro
2667,10/22/2021,6103,Tehama County,CA,35.5,Non-metro
2668,10/22/2021,29135,Moniteau County,MO,32.8,Metro
2669,10/22/2021,45085,Sumter County,SC,43.7,Metro
2670,10/22/2021,8031,Denver County,CO,66.6,Metro
2671,10/22/2021,19009,Audubon County,IA,54.1,Non-metro
2672,10/22/2021,21191,Pendleton County,KY,41.8,Metro
2673,10/22/2021,48303,Lubbock County,TX,43.3,Metro
2674,10/22/2021,39135,Preble County,OH,38.5,Non-metro
2675,10/22/2021,31025,Cass County,NE,52.7,Metro
2676,10/22/2021,34019,Hunterdon County,NJ,62.2,Metro
2677,10/22/2021,13135,Gwinnett County,GA,30.8,Metro
2678,10/22/2021,30025,Fallon County,MT,30.1,Non-metro
2679,10/22/2021,38037,Grant County,ND,18.9,Non-metro
2680,10/22/2021,30085,Roosevelt County,MT,54.5,Non-metro
2681,10/22/2021,19151,Pocahontas County,IA,48.4,Non-metro
2682,10/22/2021,21133,Letcher County,KY,47.9,Non-metro
2683,10/22/2021,20155,Reno County,KS,45.1,Non-metro
2684,10/22/2021,42033,Clearfield County,PA,46.0,Non-metro
2685,10/22/2021,47057,Grainger County,TN,44.3,Metro
2686,10/22/2021,16019,Bonneville County,ID,41.6,Metro
2687,10/22/2021,28133,Sunflower County,MS,47.3,Non-metro
2688,10/22/2021,29201,Scott County,MO,39.6,Non-metro
2689,10/22/2021,28025,Clay County,MS,41.2,Non-metro
2690,10/22/2021,41017,Deschutes County,OR,61.8,Metro
2691,10/22/2021,19071,Fremont County,IA,46.7,Non-metro
2692,10/22/2021,46091,Marshall County,SD,46.6,Non-metro
2693,10/22/2021,19077,Guthrie County,IA,53.7,Metro
2694,10/22/2021,55055,Jefferson County,WI,51.4,Non-metro
2695,10/22/2021,5047,Franklin County,AR,44.4,Non-metro
2696,10/22/2021,31151,Saline County,NE,45.4,Non-metro
2697,10/22/2021,48447,Throckmorton County,TX,38.4,Non-metro
2698,10/22/2021,22041,Franklin Parish,LA,33.2,Non-metro
2700,10/22/2021,17027,Clinton County,IL,46.2,Metro
2701,10/22/2021,35017,Grant County,NM,54.8,Non-metro
2702,10/22/2021,19039,Clarke County,IA,49.0,Non-metro
2703,10/22/2021,37009,Ashe County,NC,46.8,Non-metro
2704,10/22/2021,17139,Moultrie County,IL,36.4,Non-metro
2705,10/22/2021,29159,Pettis County,MO,38.2,Non-metro
2706,10/22/2021,46079,Lake County,SD,43.7,Non-metro
2707,10/22/2021,35001,Bernalillo County,NM,55.0,Metro
2708,10/22/2021,48063,Camp County,TX,34.5,Non-metro
2709,10/22/2021,17091,Kankakee County,IL,41.3,Metro
2710,10/22/2021,17067,Hancock County,IL,40.7,Non-metro
2711,10/22/2021,20021,Cherokee County,KS,40.8,Non-metro
2712,10/22/2021,46023,Charles Mix County,SD,46.4,Non-metro
2713,10/22/2021,8123,Weld County,CO,52.5,Metro
2714,10/22/2021,17087,Johnson County,IL,33.8,Non-metro
2715,10/22/2021,45073,Oconee County,SC,41.0,Non-metro
2716,10/22/2021,24031,Montgomery County,MD,77.0,Metro
2717,10/22/2021,17179,Tazewell County,IL,50.6,Metro
2718,10/22/2021,35047,San Miguel County,NM,45.7,Non-metro
2719,10/22/2021,54031,Hardy County,WV,24.2,Non-metro
2720,10/22/2021,16073,Owyhee County,ID,27.6,Metro
2721,10/22/2021,39159,Union County,OH,54.5,Metro
2722,10/22/2021,18039,Elkhart County,IN,38.3,Metro
2723,10/22/2021,26015,Barry County,MI,44.3,Metro
2724,10/22/2021,48369,Parmer County,TX,35.5,Non-metro
2725,10/22/2021,48261,Kenedy County,TX,50.2,Non-metro
2726,10/22/2021,48099,Coryell County,TX,35.4,Metro
2727,10/22/2021,18169,Wabash County,IN,38.3,Non-metro
2728,10/22/2021,12023,Columbia County,FL,37.8,Non-metro
2729,10/22/2021,28123,Scott County,MS,44.6,Non-metro
2730,10/22/2021,19089,Howard County,IA,47.1,Non-metro
2731,10/22/2021,28163,Yazoo County,MS,43.6,Metro
2732,10/22/2021,46019,Butte County,SD,34.5,Non-metro
